166,63.00,32.02,25.58,23.04
167,63.22,32.02,25.47,23.04
168,63.45,32.62,25.58,23.04
169,63.67,33.34,25.91,23.15
170,63.67,33.10,26.13,23.15
171,63.45,33.58,26.13,23.26
172,63.22,33.58,25.91,22.83
173,63.45,33.58,26.34,23.15
174,63.22,33.82,25.80,23.15
175,62.78,33.82,26.34,23.26
176,63.00,34.07,26.56,23.15
177,63.00,34.31,26.56,23.26
178,62.78,34.56,26.56,22.72
179,62.12,34.31,26.34,23.26
180,62.78,34.19,26.02,23.26
181,63.00,33.94,26.45,23.26
182,63.00,34.19,26.45,22.94
183,62.78,34.19,26.45,23.26
184,62.34,34.07,26.45,23.04
185,63.00,34.43,26.56,22.94
186,62.56,34.07,26.34,22.41
187,63.22,33.82,26.67,23.04
188,63.22,33.94,26.67,23.04
189,63.22,34.19,26.67,23.04
190,62.78,34.43,26.56,23.04
191,62.56,34.56,26.67,23.04
192,63.22,34.68,26.56,22.83
193,63.45,34.31,26.02,22.94
194,63.00,34.68,26.34,23.04
195,63.67,34.68,26.78,22.72
196,63.67,35.05,26.34,23.04
197,63.45,35.18,26.90,23.15
198,63.45,34.68,26.90,23.15
199,63.22,34.80,27.01,23.26
200,63.00,35.05,27.01,23.26
201,62.78,34.80,27.01,23.26
202,62.56,34.80,27.01,23.36
203,63.22,34.80,27.12,23.36
204,63.22,34.68,26.56,23.36
205,63.22,34.80,27.34,23.47
206,63.22,34.93,27.45,23.36
207,63.22,34.56,27.45,23.68
208,63.45,35.05,27.23,23.68
209,63.45,34.93,27.45,23.26
210,63.45,34.56,27.34,23.79
211,64.12,33.94,27.01,23.68
212,64.12,34.07,27.01,23.47
213,63.90,34.07,26.90,23.36
214,64.12,34.19,26.78,23.58
215,63.45,34.43,26.90,23.04
216,62.78,34.56,27.01,23.47
217,63.22,33.94,27.23,23.47
218,63.45,34.93,27.34,23.47
219,63.00,34.68,27.45,23.58
220,63.22,35.18,27.45,23.58
221,63.00,34.93,27.01,23.58
222,62.34,34.68,27.34,23.58
223,63.00,34.31,27.45,23.58
224,62.78,34.56,27.56,23.68
225,63.00,33.82,27.56,23.79
226,63.00,34.19,27.67,23.79
227,63.00,34.68,27.67,23.68
228,62.78,34.19,27.34,23.79
229,62.12,35.05,27.56,23.79
230,62.78,35.18,27.67,23.79
231,63.22,35.30,27.67,23.26
232,63.22,34.93,27.67,23.68
233,63.22,35.30,27.12,23.68
